Temperature,Humidity,CO2
20.0,18.79,436.5
20.0,18.745,438.0
20.0,18.79,440.0
20.0,18.745,440.5
20.0,18.79,440.0
19.945,18.84,440.0
20.0,18.89,440.333333333333
20.0,18.79,439.0
20.0,18.79,436.0
20.0,18.79,434.0
20.0,18.79,433.0
20.0,18.7,438.0
19.926666666666698,18.79,439.666666666667
19.89,18.79,441.0
19.79,18.79,432.0
19.89,18.89,435.0
19.89,18.89,436.0
19.89,18.84,431.0
19.89,18.79,434.5
19.89,18.89,436.0
19.89,18.89,437.0
19.89,18.89,444.0
19.89,18.89,443.0
19.89,18.79,439.0
20.0,18.79,433.666666666667
20.0,18.79,434.5
20.0,18.79,441.0
20.0,18.79,436.0
20.0,18.79,438.0
20.0,18.79,437.0
20.0,18.79,436.5
20.0,18.7,437.5
20.0,18.79,436.0
20.0,18.79,433.0
20.0,18.79,434.0
20.0,18.7,438.0
19.945,18.79,435.5
19.945,18.79,430.0
20.0,18.79,432.0
20.0,18.79,439.5
20.0,18.76,439.0
20.0,18.7,438.0
20.0,18.7,439.5
20.0,18.7675,435.0
20.0,18.7675,434.75
20.0,18.745,431.0
20.0666666666667,18.79,438.0
20.1,18.79,439.0
20.0,18.6,441.0
20.0,18.65,442.0
19.945,18.7,441.0
19.89,18.745,438.0
19.89,18.79,438.5
19.89,18.79,437.666666666667
19.89,18.79,441.5
20.0,18.745,435.0
20.0,18.7,441.0
20.0,18.7,441.0
20.0,18.7,440.0
20.0,18.7,438.0
19.9725,18.745,433.666666666667
20.0,18.79,434.5
20.0,18.7,434.0
20.0,18.745,438.5
20.0,18.745,443.0
20.0,18.745,437.0
20.0,18.79,436.5
20.0,18.73,436.333333333333
20.0,18.73,433.666666666667
20.0,18.79,435.5
20.0,18.79,438.0
20.0,18.79,438.0
20.0,18.79,441.0
20.0,18.7,434.0
20.0,18.745,435.0
20.0,18.79,435.0
20.0,18.79,435.0
20.0,18.7,436.0
20.0,18.7,443.5
20.0,18.7,451.0
20.0,18.7,448.0
20.0,18.7,443.5
20.0,18.65,442.0
20.0,18.7,442.0
20.0,18.7,437.666666666667
20.0,18.745,442.0
20.0,18.79,444.0
20.0,18.7,443.333333333333
20.0,18.65,440.0
20.0,18.6,438.0
20.0,18.7,439.0
20.0,18.7,440.0
20.0,18.7,439.0
20.0,18.7,439.0
20.05,18.7,436.0
20.0,18.65,432.0
20.0,18.6,438.0
20.0,18.7,437.5
20.05,18.7,433.5
20.0,18.7,434.25
20.0,18.7,435.0
20.0,18.7,439.0
20.0,18.7,434.0
20.0,18.7,436.0
20.0,18.7,434.0
20.0,18.7,437.0
20.0,18.7,433.666666666667
20.0,18.7,433.5
20.0,18.6,432.0
20.0,18.6666666666667,433.333333333333
20.0,18.7,432.0
20.0,18.7,437.0
20.0,18.7,439.5
20.0,18.7,436.0
20.0,18.7,435.0
20.05,18.7,433.5
20.033333333333303,18.6333333333333,438.0
20.0,18.7,436.5
20.0,18.65,435.0
20.0,18.65,434.5
19.945,18.7,435.5
19.89,18.7,436.0
20.0,18.65,435.0
19.945,18.7,434.0
20.0,18.7,436.0
20.0,18.7,433.0
20.0,18.7,434.5
20.0,18.7,435.0
20.0,18.6,436.0
19.945,18.7,433.5
19.945,18.7,434.0
19.945,18.7,438.0
19.945,18.7,436.0
20.0,18.7,439.0
20.0,18.7,437.0
20.0,18.7,441.5
20.0,18.7,441.0
19.926666666666698,18.7,435.333333333333
19.945,18.7,437.0
20.0,18.7,435.5
20.0,18.7,439.0
19.945,18.7,438.5
19.945,18.7,440.0
19.945,18.7,441.0
19.926666666666698,18.7,441.666666666667
20.0,18.7,440.0
20.0,18.7,439.0
19.963333333333303,18.7,440.0
19.945,18.745,441.5
19.89,18.745,433.0
20.0,18.79,435.0
19.945,18.79,434.5
19.926666666666698,18.79,435.0
19.89,18.745,435.5
19.89,18.79,441.333333333333
19.89,18.7,445.0
19.89,18.79,444.0
19.89,18.79,439.0
19.89,18.79,438.5
19.89,18.79,443.666666666667
19.89,18.76,437.666666666667
19.89,18.815,435.0
19.89,18.79,437.5
19.89,18.79,438.5
19.89,18.79,439.0
19.89,18.84,436.5
19.89,18.79,439.0
19.89,18.84,436.0
19.89,18.89,437.0
19.89,18.84,437.5
19.89,18.84,438.0
19.89,18.89,435.0
19.89,18.79,438.0
19.89,18.856666666666698,436.666666666667
19.89,18.89,436.333333333333
19.89,18.89,434.333333333333
19.89,18.89,440.0
19.89,18.89,436.333333333333
19.89,18.89,433.0
19.89,18.89,436.5
19.89,18.89,436.5
19.89,18.89,437.666666666667
19.89,18.856666666666698,435.0
19.89,18.89,440.0
19.89,18.89,438.5
19.89,18.89,439.0
19.84,18.89,439.0
19.79,18.89,439.0
19.89,18.89,438.0
19.89,18.89,444.0
19.84,18.945,438.0
19.89,18.89,439.0
19.89,18.89,437.666666666667
19.89,18.89,437.0
19.89,18.89,433.0
19.89,18.89,439.0
19.89,18.945,442.5
19.89,18.89,440.5
19.89,18.89,439.0
19.89,18.89,433.0
19.89,18.963333333333303,431.666666666667
19.89,19.0,433.0
19.89,19.0,434.0
19.89,18.89,437.0
19.89,18.945,439.5
19.89,19.0,438.0
19.89,18.89,439.0
19.89,19.0,440.666666666667
19.89,18.945,438.0
19.89,18.89,438.0
19.89,18.89,437.0
19.89,18.945,441.0
19.89,18.89,437.0
19.89,18.89,439.0
19.89,18.89,437.0
19.89,18.89,437.0
19.89,18.89,436.0
19.89,18.945,436.0
19.89,18.89,431.0
19.89,18.89,437.0
19.89,19.0,442.5
19.89,18.89,443.0
19.89,19.0,443.0
19.89,19.0,441.0
19.89,19.0,440.5
19.89,19.0,441.5
19.89,19.0,442.5
19.89,19.05,445.0
19.89,19.05,442.5
19.79,19.0,443.0
19.89,19.05,442.5
19.89,19.05,441.0
19.89,19.1,433.0
19.79,19.0,435.0
19.89,19.0,434.0
19.89,19.0,438.5
19.89,19.0,437.333333333333
19.89,19.0,435.0
19.84,19.0,437.0
19.79,19.0,437.0
19.79,19.0,434.5
19.79,19.0,436.0
19.79,19.0,441.333333333333
19.79,19.0,435.0
19.79,19.0,430.5
19.89,19.05,436.5
19.84,19.0,442.5
19.856666666666698,19.0666666666667,442.333333333333
19.79,19.0,443.0
19.79,19.0,441.5
19.79,19.0,443.0
19.84,19.1,436.0
19.79,19.1,435.0
19.84,19.1,437.0
19.79,19.05,441.0
19.79,19.1,442.0
19.79,19.1,438.5
19.79,19.1,436.5
19.79,19.1,440.0
19.89,19.1,439.0
19.79,19.1,439.0
19.79,19.1,436.0
19.79,19.1,436.0
19.79,19.1,438.25
19.79,19.1,440.5
19.79,19.1666666666667,440.25
19.79,19.1,443.0
19.84,19.2,439.5
19.79,19.15,440.0
19.79,19.15,438.5
19.79,19.1,438.0
19.79,19.2,434.0
19.745,19.2,438.666666666667
19.79,19.2,436.0
19.79,19.2,440.5
19.79,19.2,442.333333333333
19.79,19.2,441.5
19.79,19.2,440.0
19.79,19.2,438.0
19.79,19.2,437.333333333333
19.79,19.2,443.0
19.79,19.2,437.0
19.79,19.2,435.0
19.79,19.245,436.0
19.79,19.2,440.0
19.79,19.2,441.75
19.79,19.245,445.0
19.79,19.245,440.0
19.79,19.245,437.5
19.79,19.29,440.0
19.79,19.29,438.5
19.79,19.2,438.0
19.79,19.29,439.5
19.79,19.29,440.0
19.79,19.29,441.0
19.79,19.29,441.0
19.79,19.29,437.5
19.79,19.29,439.0
19.79,19.29,438.0
19.79,19.29,448.0
19.79,19.29,441.0
19.79,19.29,443.0
19.79,19.29,442.0
19.79,19.29,439.0
19.79,19.29,439.5
19.79,19.29,438.5
19.79,19.356666666666698,438.666666666667
19.79,19.29,443.0
19.79,19.29,436.0
19.79,19.29,442.0
19.79,19.29,440.0
19.79,19.29,439.0
19.79,19.29,442.333333333333
19.79,19.39,441.5
19.79,19.29,446.5
19.79,19.29,450.0
19.84,19.29,444.0
19.79,19.29,442.0
19.79,19.29,440.0
19.79,19.29,441.0
19.79,19.29,442.0
19.79,19.29,441.0
19.79,19.29,441.0
19.79,19.323333333333302,441.333333333333
19.79,19.39,439.0
19.79,19.34,439.5
19.79,19.39,442.0
19.79,19.29,443.0
19.79,19.29,439.5
19.79,19.29,441.0
19.79,19.29,441.0
19.79,19.29,443.333333333333
19.79,19.29,443.0
19.79,19.29,445.5
19.79,19.29,446.0
19.79,19.29,442.0
19.79,19.29,442.5
19.79,19.29,440.0
19.79,19.29,441.5
19.79,19.29,443.0
19.79,19.29,443.0
19.79,19.356666666666698,441.666666666667
19.79,19.29,442.0
19.79,19.323333333333302,446.333333333333
19.79,19.29,440.5
19.745,19.34,437.5
19.79,19.34,442.5
19.79,19.39,442.0
19.7,19.39,439.0
19.7,19.39,437.0
19.745,19.39,439.0
19.79,19.39,441.0
19.79,19.39,446.0
19.745,19.39,443.0
19.745,19.39,441.0
19.79,19.39,443.0
19.79,19.39,439.0
19.7,19.39,441.5
19.76,19.39,440.666666666667
19.73,19.39,444.0
19.745,19.39,442.0
19.7,19.39,441.0
19.7225,19.39,448.5
19.7,19.39,445.0
19.745,19.39,442.0
19.79,19.39,444.5
19.73,19.39,444.666666666667
19.79,19.39,445.0
19.79,19.39,445.0
19.79,19.34,445.5
19.79,19.39,444.0
19.79,19.29,443.5
19.79,19.315,446.0
19.745,19.34,446.0
19.7,19.29,447.0
19.745,19.29,444.5
19.79,19.29,437.5
19.79,19.29,435.5
19.745,19.29,443.0
19.79,19.29,446.0
19.745,19.29,440.5
19.79,19.29,439.5
19.7,19.29,444.5
19.7675,19.29,444.25
19.79,19.29,446.0
19.79,19.29,442.0
19.745,19.29,443.0
19.7,19.34,443.0
19.745,19.34,443.5
19.745,19.29,441.5
19.79,19.29,439.0
19.79,19.29,437.0
19.79,19.29,442.666666666667
19.79,19.29,442.0
19.79,19.29,438.5
19.79,19.29,437.0
19.79,19.29,440.0
19.79,19.26,444.5
19.79,19.29,438.666666666667
19.79,19.2,438.0
19.79,19.2,437.0
19.79,19.2,444.0
19.79,19.2,444.0
19.79,19.2,443.0
19.79,19.245,444.0
19.76,19.26,442.333333333333
19.79,19.29,442.0
19.76,19.29,444.666666666667
19.79,19.29,443.0
19.745,19.29,443.5
19.79,19.29,444.0
19.745,19.29,441.0
19.73,19.323333333333302,441.75
19.745,19.34,445.5
19.7,19.34,442.0
19.7,19.39,441.0
19.7,19.39,448.0
19.7,19.39,443.0
19.7,19.39,442.0
19.745,19.39,443.0
19.7,19.39,446.0
19.7,19.39,439.0
19.7,19.39,444.0
19.7,19.39,445.0
19.7,19.39,440.0
19.7,19.39,442.333333333333
19.7,19.39,444.0
19.7,19.39,441.5
19.7,19.39,444.0
19.7,19.39,439.5
19.7,19.39,441.0
19.7,19.39,442.0
19.745,19.39,447.0
19.7225,19.39,450.5
19.7,19.39,452.0
19.7,19.39,450.0
19.7,19.39,447.0
19.79,19.39,442.0
19.7,19.39,442.0
19.7,19.39,449.666666666667
19.7,19.39,445.0
19.7,19.39,445.0
19.7,19.39,446.0
19.7,19.39,447.0
19.7,19.39,444.0
19.7,19.39,443.0
19.7,19.39,442.0
19.7,19.39,442.5
19.7,19.39,441.0
19.7,19.39,444.0
19.7,19.39,447.0
19.7,19.356666666666698,445.0
19.7,19.39,445.0
19.65,19.34,442.5
19.7,19.39,445.0
19.7,19.29,448.5
19.7,19.29,448.0
19.7,19.29,449.5
19.7,19.29,450.0
19.7,19.245,449.0
19.7,19.245,442.0
19.7,19.2,446.0
19.7,19.2,445.0
19.7,19.29,444.5
19.7,19.2,445.0
19.745,19.2675,451.75
19.76,19.23,450.333333333333
19.745,19.2,451.0
19.79,19.2,452.0
19.79,19.2,450.0
19.79,19.2,444.0
19.7675,19.2,446.5
19.79,19.2,447.666666666667
19.79,19.2,440.333333333333
19.79,19.2,448.0
19.73,19.2,448.333333333333
19.745,19.245,445.0
19.7,19.2,442.0
19.745,19.245,448.0
19.745,19.29,449.0
19.7,19.29,451.0
19.79,19.29,448.0
19.7,19.29,447.5
19.7,19.29,446.5
19.7,19.29,449.0
19.7,19.29,453.0
19.7,19.29,448.0
19.7,19.34,449.5
19.7,19.39,449.0
19.7,19.39,447.0
19.6666666666667,19.356666666666698,449.333333333333
19.7,19.39,448.0
19.7,19.39,446.5
19.65,19.34,444.0
19.7,19.39,443.333333333333
19.6666666666667,19.356666666666698,450.0
19.6666666666667,19.356666666666698,453.333333333333
19.7,19.39,448.0
19.65,19.34,449.0
19.6,19.29,450.0
19.7,19.39,451.0
19.65,19.34,443.0
19.6666666666667,19.356666666666698,448.333333333333
19.65,19.34,453.0
19.6,19.29,451.0
19.7,19.39,451.5
19.7,19.39,451.0
19.7,19.39,448.0
19.7,19.39,450.0
19.65,19.34,446.0
19.7,19.39,445.0
19.65,19.34,446.0
19.7,19.4175,448.75
19.7,19.445,449.0
19.7,19.39,454.0
19.7,19.39,452.666666666667
19.7,19.39,450.0
19.65,19.34,444.5
19.7,19.39,448.5
19.7,19.39,448.0
19.7,19.39,447.0
19.7,19.39,449.5
19.6,19.29,450.0
19.7,19.39,450.0
19.7,19.39,445.0
19.7,19.39,447.5
19.7,19.39,454.0
19.7,19.5,450.0
19.7,19.5,452.0
19.7,19.5,447.0
19.7,19.5,456.0
19.65,19.445,452.0
19.7,19.5,452.0
19.7,19.445,450.0
19.65,19.445,450.5
19.6,19.39,450.5
19.7,19.5,452.0
19.7,19.5,455.0
19.7,19.5,454.0
19.6,19.426666666666698,453.0
19.6,19.39,449.0
19.6,19.5,451.0
19.6,19.5,449.0
19.575,19.5,451.0
19.6,19.5,455.5
19.6,19.5,453.5
19.6,19.5,445.5
19.6,19.5,448.0
19.6,19.5,453.5
19.6,19.5,450.0
19.6,19.5,451.0
19.6,19.5,451.333333333333
19.6,19.5,453.6
19.6,19.5,456.0
19.6,19.5,451.0
19.6,19.5,446.0
19.6,19.5,447.0
19.6,19.5,449.333333333333
19.6,19.5,450.75
19.6333333333333,19.533333333333303,451.333333333333
19.6,19.5,450.5
19.625,19.5,458.0
19.6,19.5,454.5
19.6,19.5,459.75
19.65,19.55,457.0
19.7,19.55,459.0
19.675,19.5,456.25
19.675,19.5,453.0
19.7,19.5,452.666666666667
19.675,19.5,453.25
19.7,19.5,454.0
19.7,19.5,458.0
19.68,19.477999999999998,458.0
19.7,19.5,454.75
19.675,19.4725,453.5
19.6666666666667,19.463333333333303,456.333333333333
19.7,19.5,457.75
19.7,19.5,461.0
19.7,19.5,460.25
19.7,19.5,458.0
19.7,19.5,459.0
19.6333333333333,19.426666666666698,457.0
19.7,19.5,451.5
19.7,19.5,451.5
19.6666666666667,19.463333333333303,455.0
19.675,19.4725,458.0
19.7,19.5,457.5
19.675,19.4725,456.5
19.6333333333333,19.426666666666698,454.333333333333
19.675,19.4725,455.0
19.6666666666667,19.463333333333303,456.333333333333
19.65,19.445,456.0
19.65,19.4725,452.5
19.6333333333333,19.5,451.333333333333
19.625,19.5,453.0
19.6,19.5,453.0
19.6,19.5,454.5
19.6,19.5,456.75
19.6,19.5,453.5
19.575,19.55,450.25
19.575,19.6,454.75
19.575,19.6,455.0
19.6,19.6,455.333333333333
19.6333333333333,19.6,457.0
19.65,19.5,461.5
19.7,19.533333333333303,458.0
19.7675,19.5,461.0
19.79,19.39,458.0
19.79,19.39,460.0
19.89,19.4175,453.25
19.89,19.39,452.5
19.926666666666698,19.426666666666698,455.333333333333
19.945,19.365,451.0
20.0,19.34,453.0
20.0,19.29,450.75
20.0,19.29,450.666666666667
20.0,19.2675,458.25
20.0666666666667,19.26,460.666666666667
20.1,19.29,460.0
20.1333333333333,19.23,457.0
20.15,19.2225,455.0
20.1333333333333,19.2,456.333333333333
20.2,19.2,461.75
20.2675,19.2,459.6
20.2675,19.175,455.0
20.29,19.175,454.4
20.29,19.15,458.5
20.365,19.1,455.75
20.39,19.075,455.0
20.39,19.033333333333303,456.0
20.39,19.0,455.5
20.445,19.05,453.5
20.5,19.025,460.5
20.5,19.0,454.666666666667
20.525,19.0,455.0
20.55,19.0,458.25
20.6,18.9725,457.0
20.6,18.926666666666698,456.333333333333
20.65,18.945,457.5
20.7,18.9175,454.5
20.7,18.89,452.25
20.7,18.89,455.333333333333
20.745,18.89,453.0
20.76,18.856666666666698,452.666666666667
20.79,18.84,458.75
20.79,18.815,461.666666666667
20.79,18.84,458.4
20.823333333333302,18.856666666666698,454.333333333333
20.815,18.815,458.5
20.84,18.84,457.5
20.89,18.84,460.0
20.89,18.815,459.25
20.89,18.823333333333302,459.333333333333
20.963333333333303,18.79,460.333333333333
20.9725,18.79,464.0
20.963333333333303,18.79,459.0
21.0,18.7675,456.75
21.0,18.7675,459.75
21.0,18.7675,459.0
21.0,18.7,456.5
21.075,18.7,458.25
21.125,18.7,461.5
21.1,18.6666666666667,463.0
21.1333333333333,18.6,460.666666666667
21.15,18.6,461.0
21.2,18.6,461.666666666667
21.2,18.6,463.333333333333
21.2675,18.6,461.25
21.29,18.6,463.0
21.29,18.5666666666667,460.333333333333
21.29,18.525,461.5
21.315,18.525,461.75
21.365,18.5,455.5
21.356666666666698,18.5,457.333333333333
21.39,18.5,459.25
21.4175,18.5,461.5
21.39,18.445,460.5
21.5,18.5,462.0
21.5,18.5,464.0
21.5,18.5,462.5
21.5,18.4725,461.5
21.5,18.426666666666698,459.0
21.55,18.39,459.25
21.6,18.39,462.5
21.6,18.39,458.5
21.6,18.39,457.0
21.7,18.39,454.0
21.7,18.365,454.5
21.7,18.29,456.0
21.7,18.29,460.75
21.7,18.29,454.666666666667
21.745,18.245,459.0
21.745,18.2,458.25
21.79,18.2,454.75
21.79,18.2,453.5
21.84,18.2225,463.0
21.856666666666698,18.1666666666667,462.0
21.89,18.2,461.25
21.89,18.2,459.666666666667
21.89,18.1,457.25
21.89,18.1,460.0
21.89,18.1,458.5
21.945,18.1,458.0
22.0,18.1,460.0
22.0,18.05,452.5
22.0,18.025,464.5
22.033333333333303,18.033333333333303,464.333333333333
22.0666666666667,18.0,459.0
22.1,18.0,458.5
22.1,17.9725,461.25
22.1,17.963333333333303,464.666666666667
22.1,17.945,461.0
22.1,17.89,459.333333333333
22.1,17.945,459.25
22.1,17.9725,457.5
22.1,18.0,463.0
22.15,17.945,458.5
22.2,17.89,456.75
22.2,17.89,459.75
22.2,17.89,459.5
22.2,17.89,458.5
22.245,17.89,456.75
22.29,17.89,452.0
22.272,17.83,452.5
22.29,17.815,455.4
22.29,17.84,453.5
22.34,17.79,456.75
22.356666666666698,17.79,459.0
22.34,17.79,457.5
22.365,17.7675,453.5
22.39,17.7,453.666666666667
22.365,17.745,452.0
22.356666666666698,17.7,452.666666666667
22.39,17.7,453.5
22.39,17.7,455.25
22.39,17.7,452.0
22.4175,17.7,452.25
22.4175,17.7,459.5
22.445,17.65,458.0
22.5,17.7,456.5
22.5,17.7,456.0
22.5,17.7,453.75
22.5,17.7,459.0
22.533333333333303,17.6333333333333,459.0
22.55,17.6,458.75
22.525,17.65,451.5
22.5,17.6,451.0
22.55,17.6,450.5
22.575,17.6,455.5
22.6,17.6,453.0
22.6,17.6,455.5
22.6,17.55,456.0
22.6,17.6,458.666666666667
22.6,17.525,458.5
22.6,17.5666666666667,456.0
22.6,17.5,455.0
22.6,17.6,455.0
22.65,17.6,458.75
22.6666666666667,17.5666666666667,455.333333333333
22.7,17.6,451.0
22.7,17.6,455.5
22.7,17.6,458.0
22.7,17.6,456.666666666667
22.7,17.6,453.75
22.7225,17.6,454.5
22.7225,17.6,453.5
22.7,17.6,453.0
22.79,17.6,450.5
22.76,17.6,452.333333333333
22.79,17.6,453.5
22.76,17.6,450.0
22.79,17.6,450.5
22.79,17.6,452.0
22.79,17.6,455.75
22.79,17.6,458.0
22.79,17.6,457.0
22.815,17.6,461.75
22.815,17.6,458.0
22.856666666666698,17.6,455.666666666667
22.89,17.6,453.0
22.89,17.6,451.666666666667
22.865,17.6,452.5
22.89,17.6,454.0
22.89,17.6,457.0
22.89,17.6,448.666666666667
22.89,17.6,451.25
22.9175,17.625,453.0
22.89,17.65,455.25
22.89,17.625,457.0
22.89,17.65,457.0
22.89,17.675,452.5
22.89,17.6333333333333,453.666666666667
22.89,17.6,457.333333333333
22.9175,17.6,453.0
22.945,17.55,459.0
22.945,17.6,458.25
22.926666666666698,17.533333333333303,452.0
22.9725,17.525,451.5
22.9725,17.55,445.0
23.0,17.6,444.5
22.9725,17.5,445.75
23.0,17.5,449.0
23.0,17.5,449.5
23.0,17.463333333333303,446.0
23.0,17.4175,449.5
23.0,17.39,455.0
23.033333333333303,17.426666666666698,457.0
23.033333333333303,17.356666666666698,455.0
23.0,17.315,452.0
23.02,17.352,456.0
23.033333333333303,17.356666666666698,454.0
23.025,17.365,447.25
23.04,17.35,445.5
23.0666666666667,17.356666666666698,450.25
23.05,17.315,446.75
23.1,17.29,446.5
23.0666666666667,17.26,448.666666666667
23.0666666666667,17.26,451.333333333333
23.1,17.29,453.5
23.075,17.2675,455.0
23.1,17.29,454.666666666667
23.1,17.29,448.666666666667
23.075,17.2675,450.5
23.1,17.245,447.5
23.1,17.2,444.0
23.1,17.2,444.25
23.1,17.2,448.5
23.1,17.1666666666667,446.0
23.1,17.1,449.75
23.1,17.033333333333303,453.0
23.1,17.05,448.75
23.1,17.0,448.5
23.1,17.0,448.25
23.1,17.0,451.0
23.1,17.0,449.666666666667
23.1,17.0,448.5
23.1,17.0,446.0
23.1,17.0,447.0
23.1,17.0,441.666666666667
23.1,17.06,445.25
23.1,17.033333333333303,447.5
23.1,17.0666666666667,446.333333333333
23.1,17.0,453.5
23.1,16.9725,449.25
23.1,16.89,445.25
23.1,16.89,445.0
23.1,16.84,446.0
23.1,16.89,449.0
23.1,16.963333333333303,448.666666666667
23.075,16.9725,442.75
23.0666666666667,17.0,449.333333333333
23.075,17.0,449.5
23.1,17.0,452.0
23.075,17.0,449.75
23.1,17.0,447.666666666667
23.075,16.945,443.5
23.075,16.865,443.25
23.1,16.945,447.0
23.075,16.865,452.5
23.075,16.865,448.0
23.075,16.865,448.5
23.05,16.865,451.75
23.025,16.89,446.0
23.0,16.89,444.0
23.0,16.865,441.25
23.025,16.84,438.75
23.0,16.79,440.0
23.0,16.79,441.0
23.0,16.79,438.0
23.0,16.84,439.75
23.0,16.823333333333302,443.0
23.0,16.745,442.75
22.963333333333303,16.79,440.0
22.9725,16.79,444.0
22.9725,16.865,445.5
22.945,16.84,444.5
22.9175,16.89,441.5
22.9175,16.865,442.5
22.926666666666698,16.89,446.333333333333
22.89,16.9175,447.25
22.89,16.89,445.0
22.89,17.0,437.0
22.89,17.0,440.25
22.89,17.0,438.5
22.79,17.0,440.25
22.823333333333302,17.0666666666667,446.0
22.79,17.0666666666667,444.333333333333
22.79,17.1,443.5
22.76,17.1,441.666666666667
22.7225,17.075,439.5
22.73,17.033333333333303,441.0
22.7,17.075,446.5
22.7,17.1,441.5
22.7,17.033333333333303,441.666666666667
22.7,17.025,439.5
22.7,17.05,442.5
22.7,17.1,443.75
22.65,17.1,445.0
22.6,17.1,443.25
22.6,17.1,444.0
22.6,17.125,436.5
22.6,17.1333333333333,437.0
22.6,17.175,445.75
22.6,17.2,446.0
22.6,17.175,443.75
22.6,17.1,442.25
22.6,17.1666666666667,446.0
22.6,17.15,446.25
22.6,17.175,443.0
22.6,17.1666666666667,439.333333333333
22.6,17.2225,441.5
22.55,17.2225,440.5
22.6,17.2,442.5
22.55,17.245,444.0
22.5,17.245,444.0
22.5,17.34,443.75
22.5,17.39,445.0
22.5,17.365,447.5
22.5,17.39,444.333333333333
22.4725,17.365,443.0
22.445,17.365,441.5
22.5,17.39,437.0
22.4725,17.39,440.0
22.39,17.323333333333302,439.666666666667
22.39,17.315,437.0
22.39,17.34,436.0
22.39,17.39,442.75
22.39,17.39,441.5
22.39,17.4175,442.0
22.365,17.39,441.0
22.356666666666698,17.5,442.333333333333
22.39,17.525,442.25
22.39,17.6,442.666666666667
22.365,17.6,442.0
22.29,17.6,438.0
22.29,17.6,440.5
22.34,17.6,445.0
22.29,17.6,439.5
22.29,17.6,440.666666666667
22.29,17.675,440.5
22.29,17.7,440.0
22.29,17.7,442.75
22.29,17.7,443.0
22.2225,17.675,443.5
22.2,17.7,445.5
22.2,17.7,444.5
22.2,17.7,441.25
22.2,17.7,442.0
22.175,17.745,440.25
22.15,17.745,441.25
22.175,17.79,441.5
22.15,17.79,438.5
22.1,17.79,445.333333333333
22.1333333333333,17.79,443.666666666667
22.125,17.815,438.75
22.1,17.823333333333302,441.0
22.1,17.865,438.0
22.1,17.89,437.0
22.1,17.89,446.25
22.1,17.945,445.25
22.05,17.945,443.5
22.0666666666667,17.963333333333303,441.666666666667
22.025,17.9175,445.5
22.0,17.9725,446.5
22.0,18.0,445.25
22.0,18.0,446.0
21.963333333333303,18.0,443.0
21.9725,18.05,440.5
21.9725,18.025,441.0
21.89,18.1,439.333333333333
21.89,18.1,437.0
21.89,18.1,438.0
21.89,18.1,446.0
21.89,18.1,442.0
21.856666666666698,18.1666666666667,442.0
21.865,18.175,437.5
21.865,18.2,441.0
21.823333333333302,18.23,441.333333333333
21.84,18.245,440.5
21.79,18.2,442.5
21.79,18.2,436.5
21.79,18.29,442.0
21.745,18.29,440.0
21.745,18.315,438.5
21.745,18.34,442.0
21.7,18.39,442.0
21.7,18.39,441.5
21.7,18.39,442.0
21.7,18.39,441.75
21.6666666666667,18.426666666666698,440.666666666667
21.7,18.4725,442.5
21.65,18.445,443.0
21.6,18.5,442.5
21.6,18.5,446.5
21.6,18.5,442.0
21.6,18.525,442.5
21.6,18.575,440.5
21.5666666666667,18.6,440.0
21.55,18.65,439.25
21.5,18.6,442.0
21.5,18.7,442.0
21.5,18.7,438.75
21.5,18.7,439.0
21.5,18.7675,440.75
21.5,18.79,440.0
21.5,18.79,439.5
21.445,18.815,440.0
21.39,18.79,439.0
21.39,18.815,439.0
21.39,18.89,436.75
21.39,18.89,440.333333333333
21.365,18.89,440.75
21.365,18.89,443.25
21.29,18.89,444.0
21.29,18.945,435.75
21.29,19.0,436.5
21.323333333333302,19.033333333333303,440.333333333333
21.29,19.1,439.0
21.29,19.1,438.0
21.29,19.1,437.666666666667
21.272,19.16,439.75
21.26,19.1666666666667,437.75
21.2225,19.2,439.75
21.2,19.2,437.5
21.2,19.2,435.666666666667
21.2,19.2675,435.75
21.2,19.29,443.0
21.2,19.29,440.25
21.15,19.34,439.5
21.2,19.39,433.5
21.1,19.39,433.5
21.1,19.445,439.5
21.125,19.5,439.0
21.1,19.5,435.0
21.1,19.55,437.0
21.075,19.575,436.0
21.033333333333303,19.5,438.0
21.075,19.575,441.25
21.033333333333303,19.6,440.333333333333
21.0,19.6,438.0
21.0,19.675,436.0
21.0,19.66,440.25
21.0,19.79,444.0
21.0,19.79,444.0
20.945,19.79,437.2
20.89,19.79,439.5
20.9175,19.84,433.5
20.89,19.84,439.25
20.89,19.865,443.75
20.856666666666698,19.823333333333302,446.0
20.89,19.945,437.0
20.865,19.945,435.75
20.89,20.0,438.0
20.856666666666698,20.0,441.333333333333
20.856666666666698,20.0,444.333333333333
20.815,19.9725,438.5
20.815,20.0,438.75
20.79,20.0,441.5
20.79,20.0,438.75
20.79,20.0,437.333333333333
20.79,20.0,438.75
20.79,20.075,440.0
20.79,20.15,440.5
20.79,20.15,441.0
20.79,20.2,439.333333333333
20.7225,20.245,436.75
20.7225,20.29,435.75
20.7225,20.245,436.75
20.7,20.365,437.5
20.7,20.39,440.75
20.7,20.39,441.0
20.7,20.5,433.75
20.7,20.5,438.0
20.7,20.525,442.75
20.6666666666667,20.496666666666698,441.0
20.7,20.575,436.5
20.7,20.6,435.0
20.7,20.6,441.0
20.7,20.6,443.0
20.7,20.65,439.0
20.6333333333333,20.6333333333333,438.0
20.7,20.7,436.5
